ts	imei	mwra	p.android.packageinstaller	p.android.documentsui	p.android.chrome	p.android.settings	p.android.externalstorage	p.android.gm	p.system	p.browser.provider	p.notifier	p.simulator	p.gms.persistent	p.katana	p.android.defcontainer	p.process.gapps	p.olauncher	p.dogalize	p.android.vending	p.google	p.inputmethod.latin	p.android.gms
2018-05-06 15:02:00	8630330696303482303	1.00000	8.39155	10.46714	7.97002	15.79885	7.86455	6.55197	13.21869	60.49403	0.85900	42.16533	52.19268	38.49104	37.46137	93.08342	92.79609	16.11427	17.58989	10.84105	43.98244	54.19842
2018-05-06 15:03:00	3590433799317661297	1.00000	5.90405	9.68653	4.03794	9.12806	14.29220	11.79587	12.51323	63.37699	0.01482	33.67517	46.84939	59.47086	49.97018	54.05821	30.08939	88.97240	15.08069	66.71865	76.61881	28.32806
2018-05-06 15:04:00	863033069630348966	1.00000	8.94501	6.70889	4.72334	12.30601	10.07582	9.23888	18.24823	54.96709	0.01873	83.59695	39.60983	60.46051	28.22265	15.60702	83.10746	73.89379	85.92928	9.12511	61.85592	7.74974
2018-05-06 15:05:00	863033069630348909	1.00000	9.86501	7.55952	8.35713	11.57100	13.59005	9.83093	12.63825	72.30248	0.10212	71.14376	55.29590	59.55511	38.46668	60.62930	77.04074	4.97191	27.51725	60.29813	67.29667	34.84968
2018-05-06 15:06:00	3590433799317661826	1.00000	6.73823	14.10612	9.99312	17.12545	14.56545	8.69290	8.04827	85.58297	0.06412	32.61000	25.52975	54.27524	32.27350	18.73565	27.60641	77.27200	29.28058	35.58597	89.05147	10.82944
2018-05-06 15:07:00	8630330696303482196	0.00000	8.72017	13.10226	11.64160	13.09665	7.29026	8.99650	14.55402	68.63440	0.00301	39.67661	65.33256	57.36158	39.33105	11.22317	71.04825	58.62436	65.10858	34.35253	99.30694	11.52255
2018-05-06 15:08:00	863033069630348966	0.00000	7.46769	10.64945	11.88264	13.04066	7.68263	11.11653	14.17474	75.41797	0.00227	45.89692	70.89243	65.85349	58.38445	43.23380	99.77263	77.34275	93.68357	93.90406	18.48662	51.24502
2018-05-06 15:09:00	3590433799317661024	1.00000	8.68604	8.71906	6.13293	10.14007	9.14620	12.51733	16.76573	61.07437	0.06177	69.75734	45.01959	35.49788	29.78254	87.42981	79.77284	41.76286	83.40263	21.29339	58.97083	76.23940
2018-05-06 15:10:00	863033069630348602	0.00000	11.74529	12.01817	10.87468	10.82795	8.28960	13.57694	9.25515	62.21055	0.00182	40.28167	31.23915	43.65267	35.41033	6.06260	85.04237	57.41485	41.02780	65.58671	81.67196	98.89906
2018-05-06 15:11:00	3590433799317661743	1.00000	7.90771	11.98886	7.78530	12.60224	14.46787	7.72191	10.89064	70.47270	0.00160	56.87237	67.01932	61.12032	52.38501	74.01946	27.24492	1.48534	28.52500	72.30903	82.21762	24.11016
2018-05-06 15:12:00	863033069630348578	0.00000	9.76894	11.03592	11.94970	13.60815	8.11183	14.05594	10.51914	61.74341	0.01388	48.75890	72.75706	50.89453	57.59642	99.36854	42.73197	23.25380	45.49312	41.42223	83.30581	88.76098
2018-05-06 15:13:00	3590433799317661206	1.00000	10.83161	12.25406	10.14488	10.88804	12.00699	8.88936	10.18987	72.43461	0.15405	42.85744	49.31019	45.63630	22.32109	62.71524	82.34841	82.03270	27.96793	32.12470	64.18644	18.40991
2018-05-06 15:14:00	359043379931766692	1.00000	7.82594	13.09296	10.69337	11.63246	16.45178	7.62247	7.83704	64.24986	0.20044	56.24710	66.20713	58.81139	57.91031	3.54694	81.22076	92.98688	27.36274	90.68516	99.84832	74.83764
2018-05-06 15:15:00	863033069630348305	1.00000	8.23747	9.93337	6.32938	10.77117	11.95110	10.67660	12.42809	69.12645	0.04395	23.97576	47.73809	56.47594	56.29873	28.64410	55.87250	98.36026	48.72140	12.36362	22.11423	2.25067
2018-05-06 15:16:00	3590433799317662469	1.00000	6.82940	8.93828	14.12241	14.78628	9.38966	10.20008	9.28973	61.43241	0.01125	54.96950	53.33377	54.41156	48.91019	24.08913	62.38805	6.34045	73.70031	9.34165	27.40579	0.70713
2018-05-06 15:17:00	863033069630348354	1.00000	9.80070	11.85035	11.02794	11.10002	12.33378	8.31341	12.72805	64.57129	0.12237	50.60320	69.99642	61.09135	51.55543	34.01266	96.03849	4.98742	48.99812	83.69095	22.05354	90.89103
2018-05-06 15:18:00	359043379931766239	1.00000	8.51586	7.83048	8.38990	9.85751	7.40450	9.99814	14.16263	73.78913	0.01994	18.84198	64.89382	76.34027	41.54885	16.02131	85.88174	98.25102	2.19341	25.05415	98.15252	22.91143
2018-05-06 15:19:00	8630330696303482089	1.00000	9.51419	11.25510	7.48755	13.64788	13.63213	9.27475	8.74467	53.87615	0.00123	48.00474	59.21496	60.17343	62.30844	46.51611	5.51586	65.17188	62.17186	30.51101	19.90653	11.81914
2018-05-06 15:20:00	359043379931766189	1.00000	11.19447	6.90786	11.51954	11.84258	10.13160	9.90637	10.66022	68.26232	0.00321	45.44284	69.05362	72.02681	53.39172	98.34545	51.62398	35.81065	42.84630	21.62242	1.20441	29.91202
2018-05-06 15:21:00	3590433799317661297	1.00000	8.64076	7.21103	10.26738	10.35098	13.01790	11.60434	12.97532	61.62222	0.00492	59.92234	62.28750	58.39758	38.89611	56.77708	56.65727	17.36900	51.38194	43.64538	97.22214	74.15731
2018-05-06 15:22:00	863033069630348222	1.00000	10.86404	6.11391	11.15455	13.20537	9.41453	7.78465	12.47187	51.10506	0.00526	65.00348	57.46555	35.53688	57.08145	29.99878	70.70235	62.16987	79.72873	9.23749	37.09356	8.97650
2018-05-06 15:23:00	3590433799317661123	0.00000	11.24881	12.81002	9.45526	9.49156	11.73230	9.20273	9.66399	39.05709	0.10320	68.80205	37.51791	59.23479	38.75455	72.02919	20.87116	76.77577	63.28459	54.02477	17.11057	19.00312
2018-05-06 15:24:00	3590433799317661610	1.00000	8.93336	13.14644	7.51835	12.71507	11.57601	9.05819	9.21641	68.86577	0.09541	16.79120	41.95592	37.95373	38.82335	36.21508	14.24956	61.69014	4.09319	42.31022	4.82212	53.94759
2018-05-06 15:25:00	863033069630348123	1.00000	7.67864	10.49704	5.52151	9.82435	10.50170	10.02114	12.00400	66.61570	0.08858	70.15086	59.48014	50.31929	30.61758	9.63915	33.39698	52.86305	97.27924	0.07081	39.89162	42.86242
2018-05-06 15:26:00	863033069630348404	1.00000	5.10733	10.58727	9.60297	12.72084	6.40141	9.51366	13.02479	69.58766	0.00887	37.74947	77.98237	46.18625	42.96248	73.54064	46.23675	96.75199	91.51103	1.37782	47.57460	31.61762
2018-05-06 15:27:00	863033069630348693	0.00000	10.25939	11.13240	12.02250	11.72279	9.73719	14.31507	9.62190	76.88474	0.00063	36.96871	61.97552	56.47598	52.61767	37.26655	59.30203	9.85086	83.84250	93.09786	10.02327	9.29070
2018-05-06 15:28:00	8630330696303481032	1.00000	7.76446	13.95029	13.33608	8.68220	10.69204	17.33944	10.44618	69.20034	0.00276	54.74786	60.33906	39.95423	32.77496	57.03792	95.72747	16.84061	2.30318	90.37959	90.22235	28.53512
2018-05-06 15:29:00	359043379931766262	0.00000	9.03737	13.43848	12.03287	10.48038	7.23687	12.97054	12.17465	56.22260	0.00023	21.61152	63.52158	51.92886	37.58628	31.66881	48.64770	35.43769	93.80043	6.63573	32.41721	90.77518
2018-05-06 15:30:00	359043379931766502	1.00000	8.66120	10.76273	5.49906	11.76283	9.57440	8.42664	13.78946	76.65633	3.16366	52.01788	53.47507	51.39612	66.54963	55.40348	69.01002	28.25491	77.47084	40.39285	53.84796	54.55295
2018-05-06 15:31:00	359043379931766577	1.00000	8.33217	9.08839	5.25587	10.87651	10.06978	9.95809	16.46494	69.72546	0.01927	48.18221	52.24262	55.79890	34.65361	62.22401	67.72272	56.63285	35.86071	36.27741	85.73194	84.01376
2018-05-06 15:32:00	8630330696303482261	1.00000	9.49717	8.89693	9.06540	14.43506	5.47817	8.55452	14.43820	75.33597	2.21670	53.74342	48.89793	50.62076	62.31606	43.44103	97.98604	77.89835	62.99427	91.38506	95.11523	12.17434
2018-05-06 15:33:00	3590433799317662147	1.00000	10.65989	10.76180	7.48473	13.72167	12.43554	10.01969	12.28073	71.02066	0.02216	28.21633	63.53960	52.08926	37.17951	44.19388	87.79494	54.37145	14.03246	53.57813	78.08523	3.02654
2018-05-06 15:34:00	8630330696303482071	0.00000	15.90786	15.21602	13.28681	13.79680	8.87399	13.49144	9.99983	70.28098	0.00011	36.99102	53.24755	37.58049	60.92769	75.11142	73.02893	10.38569	59.17083	64.49371	25.52392	15.29050
2018-05-06 15:35:00	3590433799317662311	1.00000	10.31605	6.75457	12.42108	15.91470	9.15043	9.35794	13.93656	62.89195	0.00225	43.02191	72.79867	73.62661	38.85852	11.82131	87.64922	54.47404	17.29891	32.74720	70.91531	94.05433
2018-05-06 15:36:00	863033069630348610	1.00000	8.30069	10.64221	5.62424	12.99879	7.80557	7.43469	13.29065	55.42867	0.06895	49.05783	52.07870	64.86276	26.84563	81.17487	5.98349	67.94651	60.40742	69.70307	43.90609	99.14861
2018-05-06 15:37:00	3590433799317661651	0.00000	11.10549	12.04451	13.60878	14.20119	9.15024	13.98007	10.39680	75.94254	0.22062	52.52301	51.82556	61.85845	29.84019	84.13701	44.73690	96.96665	98.14956	75.79746	99.45609	15.95095
2018-05-06 15:38:00	8630330696303481065	1.00000	6.94650	11.28662	11.18913	11.98928	9.84761	8.81477	10.71870	62.75585	0.04297	46.11272	63.23380	72.57497	26.60732	15.90863	89.78663	23.35140	55.49536	93.50972	5.52632	38.47581
2018-05-06 15:39:00	8630330696303481123	1.00000	9.80185	12.71626	7.34016	11.78948	12.84550	10.36816	9.49103	62.13469	0.25424	52.44603	42.79285	48.03900	54.25003	10.40882	66.45287	53.11200	69.66070	23.89300	69.10540	46.80719
2018-05-06 15:40:00	3590433799317661024	1.00000	13.38915	9.59860	11.99228	14.88420	6.88498	6.29658	12.12099	68.72679	0.00061	25.96464	51.96158	51.32334	59.34813	36.42261	5.69046	96.43154	50.60140	46.63127	40.09304	77.12235
2018-05-06 15:41:00	359043379931766957	1.00000	10.61801	7.63643	10.73807	13.94249	7.27848	6.74649	13.59507	76.17759	0.00800	30.55128	49.59201	42.25183	37.95661	68.44113	23.43495	16.47514	8.38637	30.11018	45.98011	31.64518
2018-05-06 15:42:00	3590433799317661065	0.00000	9.64883	9.53117	12.58318	12.40696	7.93177	14.84630	11.12611	70.39865	0.00051	43.61951	57.33900	41.34182	57.30504	51.35102	40.17781	57.04425	15.98972	72.96800	73.02830	89.29300
2018-05-06 15:43:00	8630330696303481743	1.00000	9.70716	12.74186	7.25825	13.26661	10.76859	10.98842	9.21906	74.09977	0.01477	61.44434	64.21545	54.67013	46.94728	51.61000	84.18339	16.80138	83.85141	69.95870	16.76200	3.83969
2018-05-06 15:44:00	863033069630348362	1.00000	7.87346	8.34917	9.10822	11.42728	7.28331	10.37269	14.81859	59.46392	0.00553	36.65657	52.05638	62.11666	23.26882	73.16276	24.93724	96.40207	65.37879	9.96993	95.15352	72.53462
2018-05-06 15:45:00	8630330696303481107	1.00000	7.92025	11.73074	8.51394	12.11036	15.76448	8.19993	9.78259	78.67798	0.00267	57.66326	59.93826	57.57955	52.05849	12.01960	75.42503	17.92608	64.39237	49.45911	32.27868	81.62182
2018-05-06 15:46:00	359043379931766460	1.00000	7.87469	13.57811	8.65019	14.12177	11.86083	11.63213	10.54064	75.31672	0.00497	48.47374	55.47535	67.02661	68.26249	2.47639	66.12211	85.79026	70.27449	21.23634	13.36824	68.77286
2018-05-06 15:47:00	3590433799317661685	0.00000	11.04351	12.36425	15.37882	14.46563	5.00917	12.88189	9.60735	71.90897	0.00030	54.41501	57.41749	67.50490	46.05627	7.04172	61.25973	12.46565	66.49145	74.57021	19.64874	23.92934
2018-05-06 15:48:00	8630330696303481578	1.00000	7.26511	11.39155	11.16354	12.06661	14.96332	7.65625	10.91415	60.69091	0.00472	54.84104	63.38643	42.29768	67.40894	26.70476	56.31759	30.28429	89.64581	31.60429	65.05986	92.98643
2018-05-06 15:49:00	8630330696303481164	1.00000	8.64835	12.26345	8.21120	13.10263	13.12512	9.95639	9.74795	68.91930	0.00435	42.91678	41.25525	58.81195	44.24111	10.32834	40.20849	51.57285	79.67220	36.23539	99.09888	67.61631
2018-05-06 15:50:00	8630330696303481206	1.00000	9.02734	10.31914	13.06574	13.69707	7.89719	9.95278	10.54667	52.38887	0.00255	46.22902	50.89747	37.08917	20.68417	71.57045	65.16787	32.29931	43.08107	37.99936	73.54474	48.38984
2018-05-06 15:51:00	359043379931766510	1.00000	8.22812	10.96964	13.21659	14.65908	2.84919	7.47543	10.74251	77.62865	0.00173	43.64963	48.96553	64.31258	48.85011	80.64315	69.16958	40.79427	6.21110	92.39369	45.61921	88.80976
2018-05-06 15:52:00	863033069630348941	0.00000	12.18476	12.10883	12.16846	12.08613	10.29955	13.09128	8.41915	77.23269	0.00051	43.93465	56.31323	73.30349	53.57179	59.89979	57.79734	82.23424	90.26759	42.59985	71.64659	12.33713
2018-05-06 15:53:00	359043379931766957	1.00000	9.18592	6.44127	9.12886	14.80053	7.74091	8.80848	15.05290	47.57426	0.04666	47.70703	66.28482	62.20756	43.79638	17.29296	7.57792	51.17265	57.60078	5.74556	94.23613	43.89322
2018-05-06 15:54:00	359043379931766411	1.00000	9.08900	12.66356	8.33945	16.27297	11.71727	11.23309	8.10522	54.04546	0.44208	72.91640	69.25784	55.51788	50.06274	59.77511	50.61578	88.77812	82.75099	83.46514	89.02942	92.40094
2018-05-06 15:55:00	3590433799317662055	1.00000	6.60224	12.90353	8.61636	14.74110	13.03322	10.77169	10.55267	67.70990	0.00302	37.65230	63.66612	66.42265	43.68509	32.40009	28.55589	35.49019	56.38715	62.58189	35.71249	26.33543
2018-05-06 15:56:00	863033069630348297	1.00000	7.18172	12.19039	8.22582	13.53791	5.16066	8.58671	13.43226	62.82197	0.02444	64.00082	43.40260	44.40076	52.32949	74.17401	76.68236	60.22317	60.47608	15.68579	59.49051	37.19425
2018-05-06 15:57:00	8630330696303481180	1.00000	8.96074	11.91378	9.96637	15.96747	14.35392	9.46972	9.01115	65.37984	0.01217	36.78244	50.64045	65.46968	42.80788	6.12340	95.18917	20.80518	17.71979	52.90753	36.99917	23.58800
2018-05-06 15:58:00	8630330696303481958	1.00000	11.29984	5.14351	10.81104	15.32433	8.67717	10.82037	17.44967	66.28773	0.00542	39.21688	80.88846	23.92399	60.69230	43.42985	8.66402	97.21819	92.09013	79.83915	27.83949	72.68456
2018-05-06 15:59:00	863033069630348016	1.00000	8.11173	8.26652	7.98527	9.96213	11.77660	12.45419	12.64436	73.85128	0.02229	45.63573	59.20041	42.05095	34.56919	91.09970	48.16603	41.54863	18.87768	55.50630	69.51374	39.01415
2018-05-06 16:00:00	863033069630348230	1.00000	8.24071	12.24386	9.04740	10.14392	14.97875	9.14425	11.15969	64.50571	0.00099	45.74779	60.58539	65.35401	63.55353	31.75894	8.35014	49.41458	74.90091	26.20793	86.26890	72.57875
2018-05-06 16:01:00	8630330696303481669	0.00000	8.40446	13.07733	14.68341	13.54351	7.50269	12.32496	14.72699	79.12633	0.00055	24.48518	48.16798	61.41903	66.44505	5.73200	81.55849	32.22610	66.37328	41.88872	24.03356	22.02837
2018-05-06 16:02:00	359043379931766080	1.00000	13.11148	7.35001	6.98137	14.68482	9.69914	8.93412	17.03211	74.48014	0.00496	33.70604	40.60615	42.01576	61.24585	48.61356	58.12277	86.36979	79.78746	76.76591	46.71643	91.04923
2018-05-06 16:03:00	863033069630348560	1.00000	8.46637	12.92542	10.87665	14.13247	16.32294	8.41570	9.18527	66.44083	0.20853	63.85329	49.89945	62.80368	52.22115	63.94286	86.50204	28.32519	98.47366	58.46954	78.37279	11.45543
2018-05-06 16:04:00	863033069630348644	1.00000	10.37756	11.26509	12.98880	11.56999	9.64678	16.13548	11.47219	77.55684	0.00021	31.24031	37.66080	62.01171	28.14646	48.91167	88.46964	48.77242	37.39644	2.18572	89.14487	34.58184
2018-05-06 16:05:00	863033069630348677	0.00000	9.86212	13.05618	10.55641	7.65731	12.33397	11.18289	11.76886	65.51938	0.02167	30.03864	51.33854	46.57528	31.13958	2.16497	23.52695	23.04548	72.98081	20.59291	25.40162	81.86296
2018-05-06 16:06:00	8630330696303482352	0.00000	8.52346	11.17935	11.51509	13.90093	7.21609	11.06116	13.10510	63.18719	0.00015	26.53921	61.87068	51.74385	25.09269	14.32190	42.50769	96.61614	63.80102	46.97119	20.14862	7.51366
2018-05-06 16:07:00	8630330696303482410	0.00000	7.18306	12.58409	12.48814	14.67476	6.24876	11.08237	12.99160	67.15992	0.00374	59.08072	57.06284	59.34780	48.97154	95.28092	94.02215	69.48856	93.89792	14.27529	46.42694	13.95433
2018-05-06 16:08:00	3590433799317662063	1.00000	9.98393	5.83326	9.26223	12.81257	10.70936	11.70472	16.75882	74.18356	0.01759	52.28457	70.12859	76.09274	22.13085	45.32744	16.29298	43.87171	1.89201	90.32493	16.74320	58.20223
2018-05-06 16:09:00	863033069630348719	0.00000	7.53465	13.32334	10.40908	12.62454	7.10786	13.04939	10.74279	72.24433	0.00208	57.43885	61.67756	49.99854	36.79571	21.23820	17.47191	99.87265	72.27410	23.25634	71.00750	37.78572
2018-05-06 16:10:00	3590433799317662063	0.00000	9.33346	9.91458	10.90204	10.92767	11.14141	7.72236	11.05831	61.36254	0.00099	46.20045	62.56062	24.98973	49.84021	49.06009	34.87719	18.86336	40.65820	4.10484	57.92463	29.58745
2018-05-06 16:11:00	359043379931766866	0.00000	10.53753	11.19263	10.22249	11.17569	10.13281	14.73837	6.02065	74.41264	0.00070	38.98953	41.67405	33.49904	30.78846	74.58090	70.23458	0.89863	47.89408	69.63876	93.90272	12.91742
2018-05-06 16:12:00	8630330696303481412	1.00000	9.87682	12.33706	7.19604	13.42294	7.43954	12.23042	11.57579	68.57508	0.00326	54.49566	53.08893	58.60904	53.25258	15.87108	7.08410	77.43095	66.40490	3.55716	70.48887	81.60364
2018-05-06 16:13:00	863033069630348511	1.00000	8.50413	11.61538	10.44547	12.44059	14.67437	8.46525	11.01597	61.09288	0.01124	25.74128	50.73080	45.08569	56.98565	37.38537	35.91733	99.19901	51.04926	86.54243	61.89284	31.96129
2018-05-06 16:14:00	8630330696303481305	0.00000	8.53127	13.15606	13.69473	11.02306	11.40265	12.18306	13.19205	77.32898	0.00083	55.35926	68.37520	39.56165	46.54079	94.90203	43.92009	46.46425	19.43386	65.76966	11.03628	88.50616
2018-05-06 16:15:00	863033069630348453	1.00000	9.82317	7.24331	7.22451	13.81872	10.71518	9.36652	12.74374	68.26384	1.17537	32.29214	58.51914	51.22988	68.25009	61.15195	29.85806	89.73507	6.42123	70.28472	90.97734	4.71762
2018-05-06 16:16:00	359043379931766742	1.00000	9.87105	11.90410	8.54378	12.36011	14.36529	9.55142	9.01459	72.55745	0.02731	39.45471	38.35584	53.97242	39.52876	98.73696	6.77714	64.86875	53.72632	45.51751	79.63648	91.96420
2018-05-06 16:17:00	863033069630348958	1.00000	9.41395	7.90193	10.99324	14.54540	9.20368	9.25773	13.98993	74.96641	0.00998	17.67880	26.28101	46.61827	72.17814	36.14271	51.50428	2.49752	90.46967	18.70668	70.23417	5.23620
2018-05-06 16:18:00	359043379931766841	1.00000	7.07498	9.85448	8.26039	10.73734	7.59737	7.75955	10.73073	69.79507	1.15426	22.46104	50.39553	58.20568	49.22177	55.28021	13.06095	38.03826	31.58160	8.15992	63.57564	33.65733
2018-05-06 16:19:00	359043379931766627	0.00000	14.85884	13.71861	12.71285	12.49700	9.94567	11.73034	9.03046	86.22984	0.00033	62.24837	60.26946	73.98813	43.94372	28.74992	76.78734	73.79200	38.73135	81.97636	70.51348	98.80614
2018-05-06 16:20:00	8630330696303481917	1.00000	10.05031	7.25342	8.33513	14.25482	12.43537	11.02748	14.14659	76.89331	0.01668	39.43448	32.02292	50.65445	23.87670	75.82346	32.47317	76.47276	32.33273	22.37148	79.64728	98.89620
2018-05-06 16:21:00	863033069630348941	0.00000	6.68532	9.16143	10.87052	11.22167	8.79477	10.09774	11.89210	64.06080	0.02231	28.45015	62.81588	40.59685	33.33923	47.67379	86.93121	86.63895	88.57353	60.90725	78.78972	4.42080
2018-05-06 16:22:00	3590433799317661586	1.00000	8.78252	12.42238	7.96222	12.04217	14.35889	8.76016	11.13761	64.95903	0.00303	52.20609	42.14374	45.07849	21.00405	18.72169	24.86829	7.28045	95.65679	89.89293	87.46326	78.81095
2018-05-06 16:23:00	3590433799317661248	1.00000	7.86924	11.87697	8.73009	15.19327	14.71605	10.57510	12.07994	67.62383	0.00199	46.22850	49.78776	48.00380	37.26245	84.36548	68.27741	98.51049	24.99304	7.15431	30.06768	26.20364
2018-05-06 16:24:00	863033069630348750	0.00000	9.56498	12.12562	10.78736	13.53246	7.63174	11.02243	13.92208	71.09132	0.00054	40.09607	46.48849	60.37019	46.20775	67.02298	83.08466	97.18912	25.12314	45.06688	7.85947	45.08294
2018-05-06 16:25:00	8630330696303481719	0.00000	7.94447	11.49671	11.37253	10.83354	5.61429	14.13625	12.09490	62.96499	0.00342	59.94553	90.18983	47.49795	39.40768	23.68602	98.42814	62.16332	38.65965	97.45246	73.57809	55.88952
2018-05-06 16:26:00	8630330696303482071	0.00000	14.23865	15.28860	12.84202	14.92592	7.20864	14.44424	8.06751	76.78349	0.00027	32.05840	42.59380	35.45704	43.86255	82.33633	85.76624	84.92787	68.96809	45.75621	10.60149	57.02954
2018-05-06 16:27:00	3590433799317661792	1.00000	10.86038	14.36810	10.08227	11.26784	8.05094	10.51821	8.30655	67.07203	0.13836	45.45152	36.67549	56.75898	21.43103	85.34606	77.43269	83.43502	21.68223	95.27748	41.65448	19.76505
2018-05-06 16:28:00	8630330696303481123	0.00000	13.82535	14.05532	13.37008	12.63745	6.49560	9.87957	8.42441	80.60719	0.00008	67.02658	68.29251	46.92612	43.32822	96.87215	66.58320	61.39617	42.46254	43.32360	53.51374	70.08619
2018-05-06 16:29:00	8630330696303481875	0.00000	7.86233	9.03600	11.74203	10.55578	8.32585	15.70367	13.19748	56.56158	0.00017	60.55889	46.06196	46.35702	8.43626	63.84815	46.32250	49.22019	88.97088	47.83209	61.82817	1.64409
2018-05-06 16:30:00	359043379931766577	0.00000	9.24028	12.52276	13.85568	12.73985	9.42974	15.88397	11.29190	73.91838	0.00044	30.07423	61.93851	36.83328	58.12661	88.60760	64.63950	79.82250	19.57112	78.11735	71.61316	57.07379
2018-05-06 16:31:00	8630330696303481719	1.00000	7.57745	12.76996	8.15682	14.36556	9.52044	10.92430	11.22295	76.67124	0.00853	33.73407	63.54954	62.92777	61.76667	61.62634	39.61094	44.75015	89.59962	49.67933	43.47420	50.73274
2018-05-06 16:32:00	863033069630348297	1.00000	7.65135	6.46419	7.36399	10.41721	10.74369	12.06295	16.87477	67.65476	0.06952	49.43331	64.82570	55.86044	72.28826	95.39382	21.49662	14.88776	64.97837	19.53893	38.44729	53.28367
2018-05-06 16:33:00	359043379931766791	1.00000	8.60387	9.25807	6.52043	13.44345	9.12831	9.80802	16.44277	54.41288	0.06059	69.17419	58.49693	66.76155	39.22649	84.90619	71.80398	6.30624	42.06331	80.54054	45.66998	78.98979
